0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.4001247917767614e-12,3.353761712787673e-12,3.268496584496461e-12,3.240074875066057e-12,3.240074875066057e-12,3.154809746774845e-12,3.183231456205249e-12,3.211653165635653e-12,3.353761712787673e-12,3.296918293926865e-12,3.296918293926865e-12,3.296918293926865e-12,3.296918293926865e-12,3.296918293926865e-12,3.296918293926865e-12,3.296918293926865e-12,3.296918293926865e-12,3.296918293926865e-12,3.268496584496461e-12,5.4853899200679734e-12,0.0
0.0,3.637978807091713e-12,1.0516032489249483e-12,5.968558980384842e-13,4.263256414560601e-13,4.831690603168681e-13,5.400124791776761e-13,5.400124791776761e-13,5.400124791776761e-13,5.115907697472721e-13,5.115907697472721e-13,5.115907697472721e-13,5.115907697472721e-13,5.115907697472721e-13,5.115907697472721e-13,5.115907697472721e-13,5.115907697472721e-13,5.115907697472721e-13,5.400124791776761e-13,8.242295734817162e-13,3.609557097661309e-12,0.0
0.0,3.240074875066057e-12,5.684341886080801e-13,2.2737367544323206e-13,5.684341886080802e-14,5.684341886080802e-14,0.0,-5.684341886080802e-14,5.684341886080802e-14,2.842170943040401e-14,1.7053025658242404e-13,2.2737367544323206e-13,2.2737367544323206e-13,1.7053025658242404e-13,1.7053025658242404e-13,1.7053025658242404e-13,1.7053025658242404e-13,1.1368683772161603e-13,1.9895196601282805e-13,3.410605131648481e-13,3.325340003357269e-12,0.0
0.0,3.268496584496461e-12,2.8421709430404007e-13,2.842170943040401e-14,3.694822225952521e-13,8.526512829121202e-14,1.1368683772161603e-13,-1.7053025658242404e-13,2.842170943040401e-14,0.0,0.0,-5.684341886080802e-14,2.842170943040401e-14,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,1.4210854715202004e-13,2.5579538487363607e-13,-2.842170943040401e-14,3.126388037344441e-13,3.211653165635653e-12,0.0
0.0,3.325340003357269e-12,3.694822225952521e-13,0.0,0.0,3.410605131648481e-13,2.842170943040401e-14,-8.526512829121202e-14,-1.1368683772161603e-13,-5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,0.0,2.842170943040401e-14,-5.684341886080802e-14,-2.842170943040401e-14,1.4210854715202004e-13,0.0,-2.842170943040401e-14,1.7053025658242404e-13,3.211653165635653e-12,0.0
0.0,3.353761712787673e-12,2.5579538487363607e-13,-2.842170943040401e-14,-2.842170943040401e-14,1.1368683772161603e-13,1.1368683772161603e-13,0.0,8.526512829121202e-14,8.526512829121202e-14,2.842170943040401e-14,0.0,1.1368683772161603e-13,0.0,2.842170943040401e-14,2.5579538487363607e-13,1.1368683772161603e-13,1.4210854715202004e-13,-5.684341886080802e-14,1.9895196601282805e-13,3.268496584496461e-12,0.0
0.0,3.240074875066057e-12,3.410605131648481e-13,1.4210854715202004e-13,-5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,1.4210854715202004e-13,2.842170943040401e-14,5.684341886080802e-14,-5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,2.842170943040401e-14,1.4210854715202004e-13,1.1368683772161603e-13,-5.684341886080802e-14,-8.526512829121202e-14,-1.1368683772161603e-13,1.4210854715202004e-13,3.296918293926865e-12,0.0
0.0,3.296918293926865e-12,3.694822225952521e-13,1.7053025658242404e-13,8.526512829121202e-14,-1.4210854715202004e-13,5.684341886080802e-14,-2.842170943040401e-14,1.9895196601282805e-13,2.842170943040401e-14,-1.1368683772161603e-13,-5.684341886080802e-14,-2.842170943040401e-14,1.9895196601282805e-13,8.526512829121202e-14,0.0,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14,2.5579538487363607e-13,3.353761712787673e-12,0.0
0.0,3.382183422218077e-12,3.694822225952521e-13,0.0,-5.684341886080802e-14,1.7053025658242404e-13,2.842170943040401e-14,-5.684341886080802e-14,5.684341886080802e-14,1.7053025658242404e-13,8.526512829121202e-14,5.684341886080802e-14,1.4210854715202004e-13,2.842170943040401e-14,8.526512829121202e-14,0.0,0.0,-1.4210854715202004e-13,5.684341886080802e-14,1.4210854715202004e-13,3.240074875066057e-12,0.0
0.0,3.353761712787673e-12,3.410605131648481e-13,1.7053025658242404e-13,8.526512829121202e-14,5.684341886080802e-14,2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-14,0.0,1.4210854715202004e-13,2.2737367544323206e-13,1.4210854715202004e-13,2.842170943040401e-14,-8.526512829121202e-14,5.684341886080802e-14,-2.842170943040401e-14,2.842170943040401e-14,5.684341886080802e-14,1.1368683772161603e-13,3.353761712787673e-12,0.0
0.0,3.183231456205249e-12,3.979039320256561e-13,2.842170943040401e-14,-1.1368683772161603e-13,-5.684341886080802e-14,1.4210854715202004e-13,2.842170943040401e-14,-5.684341886080802e-14,5.684341886080802e-14,2.5579538487363607e-13,1.9895196601282805e-13,2.842170943040401e-14,-8.526512829121202e-14,-2.842170943040401e-14,5.684341886080802e-14,-1.4210854715202004e-13,0.0,1.7053025658242404e-13,5.684341886080802e-14,3.296918293926865e-12,0.0
0.0,3.382183422218077e-12,3.410605131648481e-13,-1.1368683772161603e-13,-5.684341886080802e-14,-1.4210854715202004e-13,-2.842170943040401e-14,5.684341886080802e-14,1.4210854715202004e-13,3.126388037344441e-13,-5.684341886080802e-14,-2.842170943040401e-14,1.9895196601282805e-13,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,1.1368683772161603e-13,-2.842170943040401e-14,1.7053025658242404e-13,3.353761712787673e-12,0.0
0.0,3.240074875066057e-12,3.410605131648481e-13,1.1368683772161603e-13,5.684341886080802e-14,1.9895196601282805e-13,2.842170943040401e-14,5.684341886080802e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,-5.684341886080802e-14,5.684341886080802e-14,1.7053025658242404e-13,-2.842170943040401e-14,-1.4210854715202004e-13,0.0,2.842170943040401e-14,0.0,8.526512829121202e-14,3.240074875066057e-12,0.0
0.0,3.353761712787673e-12,4.263256414560601e-13,-1.1368683772161603e-13,1.4210854715202004e-13,-8.526512829121202e-14,8.526512829121202e-14,1.7053025658242404e-13,8.526512829121202e-14,8.526512829121202e-14,1.1368683772161603e-13,8.526512829121202e-14,5.684341886080802e-14,0.0,1.9895196601282805e-13,2.842170943040401e-14,-5.684341886080802e-14,2.842170943040401e-14,-2.842170943040401e-14,2.5579538487363607e-13,3.325340003357269e-12,0.0
0.0,3.296918293926865e-12,4.831690603168681e-13,8.526512829121202e-14,5.684341886080802e-14,-2.842170943040401e-14,1.1368683772161603e-13,1.4210854715202004e-13,8.526512829121202e-14,-5.684341886080802e-14,2.842170943040401e-14,-5.684341886080802e-14,0.0,2.842170943040401e-14,8.526512829121202e-14,1.7053025658242404e-13,1.4210854715202004e-13,1.4210854715202004e-13,2.842170943040401e-14,1.4210854715202004e-13,3.325340003357269e-12,0.0
0.0,3.296918293926865e-12,3.410605131648481e-13,5.684341886080802e-14,0.0,8.526512829121202e-14,2.842170943040401e-14,5.684341886080802e-14,2.842170943040401e-14,8.526512829121202e-14,0.0,0.0,-5.684341886080802e-14,-5.684341886080802e-14,8.526512829121202e-14,1.1368683772161603e-13,8.526512829121202e-14,2.842170943040401e-14,2.842170943040401e-14,1.7053025658242404e-13,3.325340003357269e-12,0.0
0.0,3.410605131648481e-12,4.263256414560601e-13,8.526512829121202e-14,1.9895196601282805e-13,1.1368683772161603e-13,1.1368683772161603e-13,5.684341886080802e-14,-2.842170943040401e-14,2.842170943040401e-14,8.526512829121202e-14,-8.526512829121202e-14,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-14,0.0,0.0,1.9895196601282805e-13,8.526512829121202e-14,2.8421709430404007e-13,3.240074875066057e-12,0.0
0.0,3.211653165635653e-12,4.831690603168681e-13,2.8421709430404007e-13,8.526512829121202e-14,5.684341886080802e-14,-2.842170943040401e-14,-5.684341886080802e-14,5.684341886080802e-14,0.0,-2.842170943040401e-14,-2.842170943040401e-14,-8.526512829121202e-14,-1.4210854715202004e-13,5.684341886080802e-14,-2.842170943040401e-14,1.4210854715202004e-13,0.0,2.5579538487363607e-13,3.694822225952521e-13,3.325340003357269e-12,0.0
0.0,3.240074875066057e-12,5.968558980384842e-13,8.526512829121202e-14,1.1368683772161603e-13,0.0,-1.1368683772161603e-13,-8.526512829121202e-14,-5.684341886080802e-14,0.0,-8.526512829121202e-14,8.526512829121202e-14,1.1368683772161603e-13,-5.684341886080802e-14,1.4210854715202004e-13,1.9895196601282805e-13,-5.684341886080802e-14,8.526512829121202e-14,8.526512829121202e-14,3.694822225952521e-13,3.382183422218077e-12,0.0
0.0,5.5422333389287814e-12,3.581135388230905e-12,3.268496584496461e-12,3.268496584496461e-12,3.211653165635653e-12,3.211653165635653e-12,3.325340003357269e-12,3.296918293926865e-12,3.097966327914037e-12,3.240074875066057e-12,3.211653165635653e-12,3.325340003357269e-12,3.382183422218077e-12,3.126388037344441e-12,3.240074875066057e-12,3.240074875066057e-12,3.325340003357269e-12,3.211653165635653e-12,3.410605131648481e-12,5.6559201766503975e-12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
